Rk,Player,PPR,Day,G#,Week,Date,Age,Team,Home_Away,Opp,Result,Pos.,PFR_Id
,Tua Tagovailoa,12.42,Sun,9,9,2023-11-05,25-248,MIA,Away,KAN,L 14-21,QB,TagoTu00
,Ryan Tannehill,12.42,Sun,17,18,2024-01-07,35-164,TEN,Home,JAX,W 28-20,QB,TannRy00
,Salvon Ahmed,12.4,Sun,6,6,2023-10-15,24-289,MIA,Home,CAR,W 42-21,RB,AhmeSa01
,Demario Douglas,12.4,Sun,15,16,2023-12-24,23-016,NWE,Away,DEN,W 26-23,WR,DougDe00
,Taylor Heinicke,12.4,Sun,8,8,2023-10-29,30-228,ATL,Away,TEN,L 23-28,QB,HeinTa00
,Trey McBride,12.4,Sun,17,18,2024-01-07,24-046,ARI,Home,SEA,L 20-21,TE,McBrTr01
,D.K. Metcalf,12.4,Mon,4,4,2023-10-02,25-292,SEA,Away,NYG,W 24-3,WR,MetcDK00
,David Montgomery,12.4,Sun,2,2,2023-09-17,26-102,DET,Home,SEA,L 31-37 (OT),RB,MontDa01
,Rondale Moore,12.4,Sun,11,11,2023-11-19,23-163,ARI,Away,HOU,L 16-21,WR,MoorRo02
,K.J. Osborn,12.4,Thu,2,2,2023-09-14,26-096,MIN,Away,PHI,L 28-34,WR,OsboKJ00
,Adam Thielen,12.4,Sun,13,14,2023-12-10,33-110,CAR,Away,NOR,L 6-28,WR,ThieAd00
,Jaylen Waddle,12.4,Sun,2,2,2023-09-17,24-296,MIA,Away,NWE,W 24-17,WR,WaddJa00
,Jamaal Williams,12.4,Sun,17,18,2024-01-07,28-279,NOR,Home,ATL,W 48-17,RB,WillJa06
,Jameson Williams,12.4,Sun,10,11,2023-11-19,22-238,DET,Home,CHI,W 31-26,WR,WillJa11
,Kenny Pickett,12.36,Sun,5,5,2023-10-08,25-124,PIT,Home,BAL,W 17-10,QB,PickKe00
,Davante Adams,12.3,Sun,12,12,2023-11-26,30-337,LVR,Home,KAN,L 17-31,WR,AdamDa01
,Davante Adams,12.3,Sun,13,14,2023-12-10,30-351,LVR,Home,MIN,L 0-3,WR,AdamDa01
,Zay Flowers,12.3,Sun,5,5,2023-10-08,23-027,BAL,Away,PIT,L 10-17,WR,FlowZa00
,Zay Flowers,12.3,Sun,10,10,2023-11-12,23-062,BAL,Home,CLE,L 31-33,WR,FlowZa00
,T.J. Hockenson,12.3,Sat,14,15,2023-12-16,26-166,MIN,Away,CIN,L 24-27 (OT),TE,HockTJ00
,Chuba Hubbard,12.3,Sun,14,15,2023-12-17,24-189,CAR,Home,ATL,W 9-7,RB,HubbCh01
,Terry McLaurin,12.3,Sun,9,9,2023-11-05,28-051,WAS,Away,NWE,W 20-17,WR,McLaTe00
,Elijah Moore,12.3,Sun,12,13,2023-12-03,23-251,CLE,Away,LAR,L 19-36,WR,MoorEl00
,Zack Moss,12.3,Sat,14,15,2023-12-16,26-001,IND,Home,PIT,W 30-13,RB,MossZa00
,Jayden Reed,12.3,Sun,7,8,2023-10-29,23-184,GNB,Home,MIN,L 10-24,WR,ReedJa03
,Jaxon Smith-Njigba,12.3,Sun,8,9,2023-11-05,21-264,SEA,Away,BAL,L 3-37,WR,SmitJa06
,Jaylen Waddle,12.3,Sun,7,7,2023-10-22,24-331,MIA,Away,PHI,L 17-31,WR,WaddJa00
,Taysom Hill,12.26,Sun,6,6,2023-10-15,33-053,NOR,Away,HOU,L 13-20,TE/QB,HillTa00
,Tua Tagovailoa,12.26,Sun,2,2,2023-09-17,25-199,MIA,Away,NWE,W 24-17,QB,TagoTu00
,Mac Jones,12.24,Sun,8,8,2023-10-29,25-054,NWE,Away,MIA,L 17-31,QB,JoneMa05
,Keenan Allen,12.2,Sun,4,4,2023-10-01,31-157,LAC,Home,LVR,W 24-17,WR,AlleKe00
,Rico Dowdle,12.2,Sun,13,14,2023-12-10,25-179,DAL,Home,PHI,W 33-13,RB,DowdRi01
,Gus Edwards,12.2,Sun,2,2,2023-09-17,28-157,BAL,Away,CIN,W 27-24,RB,EdwaGu00
,Jake Ferguson,12.2,Sun,13,14,2023-12-10,24-326,DAL,Home,PHI,W 33-13,TE,FergJa00
,Tyler Higbee,12.2,Sun,16,17,2023-12-31,30-364,LAR,Away,NYG,W 26-25,TE,HigbTy00
,Puka Nacua,12.2,Mon,3,3,2023-09-25,22-119,LAR,Away,CIN,L 16-19,WR,NacuPu00
,Bijan Robinson,12.2,Sun,8,8,2023-10-29,21-272,ATL,Away,TEN,L 23-28,RB,RobiBi01
,Drew Lock,12.12,Mon,14,15,2023-12-18,27-038,SEA,Home,PHI,W 20-17,QB,LockDr00
,De'Von Achane,12.1,Mon,13,14,2023-12-11,22-059,MIA,Home,TEN,L 27-28,RB,AchaDe00
,Salvon Ahmed,12.1,Sun,10,11,2023-11-19,24-324,MIA,Home,LVR,W 20-13,RB,AhmeSa01
,Dyami Brown,12.1,Sun,10,10,2023-11-12,24-011,WAS,Away,SEA,L 26-29,WR,BrowDy00
,Ja'Marr Chase,12.1,Sun,11,12,2023-11-26,23-270,CIN,Home,PIT,L 10-16,WR,ChasJa00
,Romeo Doubs,12.1,Sun,9,10,2023-11-12,23-213,GNB,Away,PIT,L 19-23,WR,DoubRo00
,Tyler Higbee,12.1,Mon,3,3,2023-09-25,30-267,LAR,Away,CIN,L 16-19,TE,HigbTy00
,Chuba Hubbard,12.1,Sun,15,16,2023-12-24,24-196,CAR,Home,GNB,L 30-33,RB,HubbCh01
,Quentin Johnston,12.1,Sun,13,14,2023-12-10,22-095,LAC,Home,DEN,L 7-24,WR,JohnQu02
,Travis Kelce,12.1,Sun,12,13,2023-12-03,34-059,KAN,Away,GNB,L 19-27,TE,KelcTr00
,Raheem Mostert,12.1,Sun,12,13,2023-12-03,31-238,MIA,Away,WAS,W 45-15,RB,MostRa00
,Stone Smartt,12.1,Sun,10,11,2023-11-19,25-046,LAC,Away,GNB,L 20-23,TE,SmarSt00
,Ihmir Smith-Marsette,12.1,Sun,15,16,2023-12-24,24-117,CAR,Home,GNB,L 30-33,WR,SmitIh00
,Jaxon Smith-Njigba,12.1,Sun,15,16,2023-12-24,21-313,SEA,Away,TEN,W 20-17,WR,SmitJa06
,Courtland Sutton,12.1,Sat,14,15,2023-12-16,28-067,DEN,Away,DET,L 17-42,WR,SuttCo00
,Dontayvion Wicks,12.1,Sun,10,11,2023-11-19,22-156,GNB,Home,LAC,W 23-20,WR,WickDo00
,Zach Wilson,12.1,Sun,7,8,2023-10-29,24-087,NYJ,Away,NYG,W 13-10 (OT),QB,WilsZa00
,Bailey Zappe,12.06,Sun,16,17,2023-12-31,24-249,NWE,Away,BUF,L 21-27,QB,ZappBa00
,Matt Ammendola,12.0,Sun,9,10,2023-11-12,26-336,HOU,Away,CIN,W 30-27,K,AmmeMa00
,Brandon Aubrey,12.0,Sun,4,4,2023-10-01,28-201,DAL,Home,NWE,W 38-3,K,AubrBr00
,Tyler Bass,12.0,Mon,1,1,2023-09-11,26-209,BUF,Away,NYJ,L 16-22 (OT),K,BassTy00
,Chris Boswell,12.0,Mon,2,2,2023-09-18,32-186,PIT,Home,CLE,W 26-22,K,BoswCh00
,Chris Boswell,12.0,Sat,15,16,2023-12-23,32-282,PIT,Home,CIN,W 34-11,K,BoswCh00
,Chris Boswell,12.0,Sun,16,17,2023-12-31,32-290,PIT,Away,SEA,W 30-23,K,BoswCh00
,Daniel Carlson,12.0,Sun,9,9,2023-11-05,28-286,LVR,Home,NYG,W 30-6,K,CarlDa00
,Daniel Carlson,12.0,Sun,10,10,2023-11-12,28-293,LVR,Home,NYJ,W 16-12,K,CarlDa00
,Nico Collins,12.0,Sun,6,6,2023-10-15,24-210,HOU,Home,NOR,W 20-13,WR,CollNi00
,James Conner,12.0,Sun,1,1,2023-09-10,28-128,ARI,Away,WAS,L 16-20,RB,ConnJa00
,James Cook,12.0,Mon,10,10,2023-11-13,24-049,BUF,Home,DEN,L 22-24,RB,CookJa01
,Emari Demercado,12.0,Sun,15,16,2023-12-24,24-338,ARI,Away,CHI,L 16-27,RB,DemeEm00
,Cameron Dicker,12.0,Sun,1,1,2023-09-10,23-127,LAC,Home,MIA,L 34-36,K,DickCa00
,Cameron Dicker,12.0,Sun,17,18,2024-01-07,23-246,LAC,Home,KAN,L 12-13,K,DickCa00
,Jake Elliott,12.0,Thu,2,2,2023-09-14,28-236,PHI,Home,MIN,W 34-28,K,ElliJa03
,Evan Engram,12.0,Sun,16,17,2023-12-31,29-120,JAX,Home,CAR,W 26-0,TE,EngrEv00
,Ka'imi Fairbairn,12.0,Sun,4,4,2023-10-01,29-245,HOU,Home,PIT,W 30-6,K,FairKa01
,Nick Folk,12.0,Sun,5,5,2023-10-08,38-337,TEN,Away,IND,L 16-23,K,FolkNi20
,Graham Gano,12.0,Sun,5,5,2023-10-08,36-182,NYG,Away,MIA,L 16-31,K,GanoGr44
,Matt Gay,12.0,Sat,14,15,2023-12-16,29-276,IND,Home,PIT,W 30-13,K,GayxMa00
,Blake Grupe,12.0,Sun,1,1,2023-09-10,24-309,NOR,Home,TEN,W 16-15,K,GrupBl00
,Blake Grupe,12.0,Sun,17,18,2024-01-07,25-063,NOR,Home,ATL,W 48-17,K,GrupBl00
,Lucas Havrisik,12.0,Thu,15,16,2023-12-21,24-083,LAR,Home,NOR,W 30-22,K,HavrLu00
,Greg Joseph,12.0,Mon,7,7,2023-10-23,29-080,MIN,Home,SFO,W 22-17,K,JoseGr00
,Travis Kelce,12.0,Sun,4,4,2023-10-01,33-361,KAN,Away,NYJ,W 23-20,TE,KelcTr00
,Younghoe Koo,12.0,Sun,7,7,2023-10-22,29-080,ATL,Away,TAM,W 16-13,K,KooxYo00
,Wil Lutz,12.0,Mon,9,10,2023-11-13,29-129,DEN,Away,BUF,W 24-22,K,LutzWi00
,Patrick Mahomes,12.0,Sun,16,17,2023-12-31,28-105,KAN,Home,CIN,W 25-17,QB,MahoPa00
,Brandon McManus,12.0,Sun,11,12,2023-11-26,32-124,JAX,Away,HOU,W 24-21,K,McMaBr01
,Evan McPherson,12.0,Mon,12,13,2023-12-04,24-136,CIN,Away,JAX,W 34-31 (OT),K,McPhEv00
,Jake Moody,12.0,Sun,1,1,2023-09-10,23-291,SFO,Away,PIT,W 30-7,K,MoodJa00
,Jake Moody,12.0,Thu,3,3,2023-09-21,23-302,SFO,Home,NYG,W 30-12,K,MoodJa00
,Elijah Moore,12.0,Sun,10,11,2023-11-19,23-237,CLE,Home,PIT,W 13-10,WR,MoorEl00
,Raheem Mostert,12.0,Sun,15,16,2023-12-24,31-259,MIA,Home,DAL,W 22-20,RB,MostRa00
,Matt Prater,12.0,Sun,1,1,2023-09-10,39-031,ARI,Away,WAS,L 16-20,K,PratMa20
,Matt Prater,12.0,Sun,3,3,2023-09-24,39-045,ARI,Home,DAL,W 28-16,K,PratMa20
,Josh Reynolds,12.0,Thu,1,1,2023-09-07,28-203,DET,Away,KAN,W 21-20,WR,ReynJo00
,Drew Sample,12.0,Sun,8,9,2023-11-05,27-203,CIN,Home,BUF,W 24-18,TE,SampDr00
,Jason Sanders,12.0,Sun,1,1,2023-09-10,27-298,MIA,Away,LAC,W 36-34,K,SandJa00
,Jason Sanders,12.0,Fri,11,12,2023-11-24,28-008,MIA,Away,NYJ,W 34-13,K,SandJa00
,Jason Sanders,12.0,Sun,14,15,2023-12-17,28-031,MIA,Home,NYJ,W 30-0,K,SandJa00
,Cairo Santos,12.0,Thu,10,10,2023-11-09,31-362,CHI,Home,CAR,W 16-13,K,SantCa01
,Dontayvion Wicks,12.0,Sun,2,2,2023-09-17,22-093,GNB,Away,ATL,L 24-25,WR,WickDo00
,Greg Zuerlein,12.0,Sun,6,6,2023-10-15,35-292,NYJ,Home,PHI,W 20-14,K,ZuerGr00
,Jake Browning,11.98,Sun,11,12,2023-11-26,27-229,CIN,Home,PIT,L 10-16,QB,BrowJa08
,Lamar Jackson,11.98,Sun,8,8,2023-10-29,26-295,BAL,Away,ARI,W 31-24,QB,JackLa00
,Austin Ekeler,11.9,Sun,17,18,2024-01-07,28-235,LAC,Home,KAN,L 12-13,RB,EkelAu00
,Ezekiel Elliott,11.9,Sun,6,6,2023-10-15,28-085,NWE,Away,LVR,L 17-21,RB,ElliEz00
,Jerome Ford,11.9,Sun,9,10,2023-11-12,24-061,CLE,Away,BAL,W 33-31,RB,FordJe00
,Jerome Ford,11.9,Sun,10,11,2023-11-19,24-068,CLE,Home,PIT,W 13-10,RB,FordJe00
,Jerome Ford,11.9,Sun,11,12,2023-11-26,24-075,CLE,Away,DEN,L 12-29,RB,FordJe00
,Breece Hall,11.9,Fri,11,12,2023-11-24,22-177,NYJ,Home,MIA,L 13-34,RB,HallBr03
,Tee Higgins,11.9,Sun,7,8,2023-10-29,24-284,CIN,Away,SFO,W 31-17,WR,HiggTe00
,Taysom Hill,11.9,Sun,17,18,2024-01-07,33-137,NOR,Home,ATL,W 48-17,TE/QB,HillTa00
,David Njoku,11.9,Sun,11,12,2023-11-26,27-139,CLE,Away,DEN,L 12-29,TE,NjokDa00
,Jonnu Smith,11.9,Sun,17,18,2024-01-07,28-138,ATL,Away,NOR,L 17-48,TE,SmitJo01
,Easton Stick,11.9,Sun,16,17,2023-12-31,28-107,LAC,Away,DEN,L 9-16,QB,SticEa00
,Jordan Addison,11.8,Sun,6,6,2023-10-15,21-261,MIN,Away,CHI,W 19-13,WR,AddiJo00
,Romeo Doubs,11.8,Sun,7,8,2023-10-29,23-199,GNB,Home,MIN,L 10-24,WR,DoubRo00
,Juwan Johnson,11.8,Sun,14,15,2023-12-17,27-095,NOR,Home,NYG,W 24-6,TE,JohnJu02
,Travis Kelce,11.8,Sun,8,8,2023-10-29,34-024,KAN,Away,DEN,L 9-24,TE,KelcTr00
,Drake London,11.8,Sun,4,4,2023-10-01,22-069,ATL,Away,JAX,L 7-23,WR,LondDr00
,Elijah Moore,11.8,Sun,3,3,2023-09-24,23-181,CLE,Home,TEN,W 27-3,WR,MoorEl00
,Kyler Murray,11.8,Sun,13,13,2023-12-03,26-118,ARI,Away,PIT,W 24-10,QB,MurrKy00
,David Njoku,11.8,Sun,9,10,2023-11-12,27-125,CLE,Away,BAL,W 33-31,TE,NjokDa00
,Samaje Perine,11.8,Sun,1,1,2023-09-10,27-359,DEN,Home,LVR,L 16-17,RB,PeriSa00
,A.T. Perry,11.8,Sun,10,10,2023-11-12,24-017,NOR,Away,MIN,L 19-27,WR,PerrAT00
,Dameon Pierce,11.8,Sun,4,4,2023-10-01,23-224,HOU,Home,PIT,W 30-6,RB,PierDa01
,Michael Pittman Jr.,11.8,Sat,14,15,2023-12-16,26-072,IND,Home,PIT,W 30-13,WR,PittMi01
,Calvin Ridley,11.8,Sun,4,4,2023-10-01,28-285,JAX,Home,ATL,W 23-7,WR,RidlCa00
,Bijan Robinson,11.8,Sun,5,5,2023-10-08,21-251,ATL,Home,HOU,W 21-19,RB,RobiBi01
,Miles Sanders,11.8,Sun,1,1,2023-09-10,26-132,CAR,Away,ATL,L 10-24,RB,SandMi01
,Jaylen Waddle,11.8,Sun,1,1,2023-09-10,24-289,MIA,Away,LAC,W 36-34,WR,WaddJa00
,Jaylen Warren,11.8,Sat,14,15,2023-12-16,25-045,PIT,Away,IND,L 13-30,RB,WarrJa01
,J.K. Dobbins,11.7,Sun,1,1,2023-09-10,24-267,BAL,Home,HOU,W 25-9,RB,DobbJK00
,Greg Dortch,11.7,Sun,12,12,2023-11-26,25-181,ARI,Home,LAR,L 14-37,WR,DortGr01
,Evan Engram,11.7,Sun,2,2,2023-09-17,29-015,JAX,Home,KAN,L 9-17,TE,EngrEv00
,CeeDee Lamb,11.7,Sun,1,1,2023-09-10,24-155,DAL,Away,NYG,W 40-0,WR,LambCe00
,D.K. Metcalf,11.7,Sun,7,8,2023-10-29,25-319,SEA,Home,CLE,W 24-20,WR,MetcDK00
,DeVante Parker,11.7,Sun,2,2,2023-09-17,30-240,NWE,Home,MIA,L 17-24,WR,ParkDe01
,Rashee Rice,11.7,Mon,15,16,2023-12-25,23-247,KAN,Home,LVR,L 14-20,WR,RiceRa01
,Brian Robinson Jr.,11.7,Sun,9,9,2023-11-05,24-228,WAS,Away,NWE,W 20-17,RB,RobiBr01
,Tyjae Spears,11.7,Sun,15,16,2023-12-24,22-192,TEN,Home,SEA,L 17-20,RB,SpeaTy00
,Courtland Sutton,11.7,Sun,4,4,2023-10-01,27-356,DEN,Away,CHI,W 31-28,WR,SuttCo00
,Robert Woods,11.7,Sun,1,1,2023-09-10,31-153,HOU,Away,BAL,L 9-25,WR,WoodRo02
,Kenny Pickett,11.62,Sun,11,12,2023-11-26,25-173,PIT,Away,CIN,W 16-10,QB,PickKe00
,Brandon Aiyuk,11.6,Sun,6,6,2023-10-15,25-212,SFO,Away,CLE,L 17-19,WR,AiyuBr00
,Austin Ekeler,11.6,Sat,15,16,2023-12-23,28-220,LAC,Home,BUF,L 22-24,RB,EkelAu00
,Zach Ertz,11.6,Sun,2,2,2023-09-17,32-311,ARI,Home,NYG,L 28-31,TE,ErtzZa00
,Gerald Everett,11.6,Sun,6,7,2023-10-22,29-119,LAC,Away,KAN,L 17-31,TE,EverGe00
,Chuba Hubbard,11.6,Sun,13,14,2023-12-10,24-182,CAR,Away,NOR,L 6-28,RB,HubbCh01
,Diontae Johnson,11.6,Sun,16,17,2023-12-31,27-179,PIT,Away,SEA,W 30-23,WR,JohnDi01
,Cole Kmet,11.6,Sun,13,14,2023-12-10,24-275,CHI,Home,DET,W 28-13,TE,KmetCo00
,Terry McLaurin,11.6,Sun,17,18,2024-01-07,28-114,WAS,Home,DAL,L 10-38,WR,McLaTe00
,Jakobi Meyers,11.6,Sun,16,17,2023-12-31,27-052,LVR,Away,IND,L 20-23,WR,MeyeJa01
,Rashee Rice,11.6,Thu,1,1,2023-09-07,23-138,KAN,Home,DET,L 20-21,WR,RiceRa01
,Bijan Robinson,11.6,Sun,16,17,2023-12-31,21-335,ATL,Away,CHI,L 17-37,RB,RobiBi01
,Brian Robinson Jr.,11.6,Sun,16,17,2023-12-31,24-284,WAS,Home,SFO,L 10-27,RB,RobiBr01
,Devin Singletary,11.6,Sun,16,17,2023-12-31,26-119,HOU,Home,TEN,W 26-3,RB,SingDe00
,Irv Smith Jr.,11.6,Sun,8,9,2023-11-05,25-088,CIN,Home,BUF,W 24-18,TE,SmitIr01
,Courtland Sutton,11.6,Sun,2,2,2023-09-17,27-342,DEN,Home,WAS,L 33-35,WR,SuttCo00
,Christian Watson,11.6,Mon,5,5,2023-10-09,24-150,GNB,Away,LVR,L 13-17,WR,WatsCh00
,Deshaun Watson,11.6,Mon,2,2,2023-09-18,28-004,CLE,Away,PIT,L 22-26,QB,WatsDe00
,Taysom Hill,11.54,Sun,16,17,2023-12-31,33-130,NOR,Away,TAM,W 23-13,TE/QB,HillTa00
,Emari Demercado,11.5,Sun,7,7,2023-10-22,24-275,ARI,Away,SEA,L 10-20,RB,DemeEm00
,AJ Dillon,11.5,Sun,6,7,2023-10-22,25-173,GNB,Away,DEN,L 17-19,RB,DillAJ00
,Ezekiel Elliott,11.5,Sun,16,17,2023-12-31,28-162,NWE,Away,BUF,L 21-27,RB,ElliEz00
,Zay Flowers,11.5,Sun,7,7,2023-10-22,23-041,BAL,Home,DET,W 38-6,WR,FlowZa00
,Chris Godwin,11.5,Sun,17,18,2024-01-07,27-314,TAM,Away,CAR,W 9-0,WR,GodwCh00
,Darrell Henderson,11.5,Sun,8,8,2023-10-29,26-071,LAR,Away,DAL,L 20-43,RB,HendDa00
,T.J. Hockenson,11.5,Sun,1,1,2023-09-10,26-069,MIN,Home,TAM,L 17-20,TE,HockTJ00
,David Montgomery,11.5,Sun,13,14,2023-12-10,26-186,DET,Away,CHI,L 13-28,RB,MontDa01
,Samaje Perine,11.5,Sun,5,5,2023-10-08,28-022,DEN,Home,NYJ,L 21-31,RB,PeriSa00
,George Pickens,11.5,Sun,3,3,2023-09-24,22-204,PIT,Away,LVR,W 23-18,WR,PickGe00
,Deebo Samuel,11.5,Sun,5,5,2023-10-08,27-266,SFO,Home,DAL,W 42-10,WR,SamuDe00
,Jonathan Taylor,11.5,Sun,6,6,2023-10-15,24-269,IND,Away,JAX,L 20-37,RB,TaylJo02
,Jaylen Warren,11.5,Sun,4,4,2023-10-01,24-334,PIT,Away,HOU,L 6-30,RB,WarrJa01
,Nick Westbrook-Ikhine,11.5,Sun,2,2,2023-09-17,26-180,TEN,Home,LAC,W 27-24 (OT),WR,WestNi00
,Lamar Jackson,11.48,Sun,9,9,2023-11-05,26-302,BAL,Home,SEA,W 37-3,QB,JackLa00
,Will Levis,11.46,Sun,12,13,2023-12-03,24-159,TEN,Home,IND,L 28-31 (OT),QB,LeviWi00
,Mason Rudolph,11.46,Sun,16,17,2023-12-31,28-167,PIT,Away,SEA,W 30-23,QB,RudoMa00
,Matthew Stafford,11.46,Mon,3,3,2023-09-25,35-230,LAR,Away,CIN,L 16-19,QB,StafMa00
,Dorian Thompson-Robinson,11.46,Sun,11,12,2023-11-26,24-012,CLE,Away,DEN,L 12-29,QB,ThomDo02
,Demario Douglas,11.4,Sun,7,7,2023-10-22,22-318,NWE,Home,BUF,W 29-25,WR,DougDe00
,Kenneth Gainwell,11.4,Sun,1,1,2023-09-10,24-180,PHI,Away,NWE,W 25-20,RB,GainKe00
,Jared Goff,11.4,Thu,4,4,2023-09-28,28-349,DET,Away,GNB,W 34-20,QB,GoffJa00
,Khalil Herbert,11.4,Sun,1,1,2023-09-10,25-142,CHI,Home,GNB,L 20-38,RB,HerbKh00
,Tyler Higbee,11.4,Sun,4,4,2023-10-01,30-273,LAR,Away,IND,W 29-23 (OT),TE,HigbTy00
,Jerry Jeudy,11.4,Sun,7,7,2023-10-22,24-181,DEN,Home,GNB,W 19-17,WR,JeudJe00
,Drake London,11.4,Sun,7,7,2023-10-22,22-090,ATL,Away,TAM,W 16-13,WR,LondDr00
,Allen Robinson,11.4,Sun,1,1,2023-09-10,30-017,PIT,Home,SFO,L 7-30,WR,RobiAl02
,Trent Sherfield,11.4,Sun,17,18,2024-01-07,27-316,BUF,Away,MIA,W 21-14,WR,SherTr00
,Matthew Stafford,11.38,Sun,8,8,2023-10-29,35-264,LAR,Away,DAL,L 20-43,QB,StafMa00
,Jahan Dotson,11.3,Sun,11,11,2023-11-19,23-242,WAS,Home,NYG,L 19-31,WR,DotsJa00
,Zach Ertz,11.3,Sun,4,4,2023-10-01,32-325,ARI,Away,SFO,L 16-35,TE,ErtzZa00
,Jahmyr Gibbs,11.3,Thu,11,12,2023-11-23,21-248,DET,Home,GNB,L 22-29,RB,GibbJa01
,Najee Harris,11.3,Sun,4,4,2023-10-01,25-206,PIT,Away,HOU,L 6-30,RB,HarrNa00
,Josh Jacobs,11.3,Sun,6,6,2023-10-15,25-246,LVR,Home,NWE,W 21-17,RB,JacoJo01
,Zay Jones,11.3,Sun,5,5,2023-10-08,28-192,JAX,Away,BUF,W 25-20,WR,JoneZa00
,Cole Kmet,11.3,Mon,12,12,2023-11-27,24-262,CHI,Away,MIN,W 12-10,TE,KmetCo00
,Sam LaPorta,11.3,Sun,2,2,2023-09-17,22-248,DET,Home,SEA,L 31-37 (OT),TE,LaPoSa01
,Deebo Samuel,11.3,Sun,1,1,2023-09-10,27-238,SFO,Away,PIT,W 30-7,WR,SamuDe00
,Case Keenum,11.26,Sun,14,15,2023-12-17,35-303,HOU,Away,TEN,W 19-16 (OT),QB,KeenCa00
,Jordan Addison,11.2,Sun,3,3,2023-09-24,21-240,MIN,Home,LAC,L 24-28,WR,AddiJo00
,Tyler Boyd,11.2,Sun,2,2,2023-09-17,28-306,CIN,Home,BAL,L 24-27,WR,BoydTy00
,Romeo Doubs,11.2,Sun,12,13,2023-12-03,23-234,GNB,Home,KAN,W 27-19,WR,DoubRo00
,Gerald Everett,11.2,Sat,15,16,2023-12-23,29-181,LAC,Home,BUF,L 22-24,TE,EverGe00
,Antonio Gibson,11.2,Sun,13,13,2023-12-03,25-163,WAS,Home,MIA,L 15-45,RB,GibsAn00
,Kylen Granson,11.2,Sun,15,16,2023-12-24,25-272,IND,Away,ATL,L 10-29,TE,GranKy00
,Chuba Hubbard,11.2,Sun,17,18,2024-01-07,24-210,CAR,Home,TAM,L 0-9,RB,HubbCh01
,Sam LaPorta,11.2,Sun,7,7,2023-10-22,22-283,DET,Away,BAL,L 6-38,TE,LaPoSa01
,Alexander Mattison,11.2,Sun,6,6,2023-10-15,25-118,MIN,Away,CHI,W 19-13,RB,MattAl01
,Donald Parham,11.2,Sun,1,1,2023-09-10,26-025,LAC,Home,MIA,L 34-36,TE,ParhDo00
,Craig Reynolds,11.2,Sun,5,5,2023-10-08,27-115,DET,Home,CAR,W 42-24,RB,ReynCr00
,Rashee Rice,11.2,Thu,6,6,2023-10-12,23-173,KAN,Home,DEN,W 19-8,WR,RiceRa01
,Dalton Schultz,11.2,Sun,10,11,2023-11-19,27-131,HOU,Home,ARI,W 21-16,TE,SchuDa00
,Tyson Bagent,11.18,Sun,8,8,2023-10-29,23-143,CHI,Away,LAC,L 13-30,QB,BageTy00
,Gardner Minshew II,11.14,Sun,2,2,2023-09-17,27-124,IND,Away,HOU,W 31-20,QB,MinsGa00
,David Bell,11.1,Sun,13,14,2023-12-10,22-361,CLE,Home,JAX,W 31-27,WR,BellDa02
,AJ Dillon,11.1,Thu,11,12,2023-11-23,25-205,GNB,Away,DET,W 29-22,RB,DillAJ00
,Evan Engram,11.1,Sun,6,6,2023-10-15,29-043,JAX,Home,IND,W 37-20,TE,EngrEv00
,Jerome Ford,11.1,Sun,5,6,2023-10-15,24-033,CLE,Home,SFO,W 19-17,RB,FordJe00
,Chuba Hubbard,11.1,Sun,16,17,2023-12-31,24-203,CAR,Away,JAX,L 0-26,RB,HubbCh01
,Mac Jones,11.1,Sun,9,9,2023-11-05,25-061,NWE,Home,WAS,L 17-20,QB,JoneMa05
,Isaiah Likely,11.1,Sat,17,18,2024-01-06,23-263,BAL,Home,PIT,L 10-17,TE,LikeIs00
,Latavius Murray,11.1,Sun,2,2,2023-09-17,33-242,BUF,Home,LVR,W 38-10,RB,MurrLa00
,Jayden Reed,11.1,Sun,6,7,2023-10-22,23-177,GNB,Away,DEN,L 17-19,WR,ReedJa03
,Dalton Schultz,11.1,Sun,9,10,2023-11-12,27-124,HOU,Away,CIN,W 30-27,TE,SchuDa00
,JuJu Smith-Schuster,11.1,Sun,9,9,2023-11-05,26-348,NWE,Home,WAS,L 17-20,WR,SmitJu00
,Michael Thomas,11.1,Sun,1,1,2023-09-10,30-191,NOR,Home,TEN,W 16-15,WR,ThomMi05
,Jamaal Williams,11.1,Sun,16,17,2023-12-31,28-272,NOR,Away,TAM,W 23-13,RB,WillJa06
,Geno Smith,11.04,Sun,5,6,2023-10-15,33-005,SEA,Away,CIN,L 13-17,QB,SmitGe00
,Tyler Allgeier,11.0,Sun,9,9,2023-11-05,23-204,ATL,Home,MIN,L 28-31,RB,AllgTy00
,Odell Beckham Jr.,11.0,Sun,10,10,2023-11-12,31-007,BAL,Home,CLE,L 31-33,WR,BeckOd00
,Chris Boswell,11.0,Sun,9,10,2023-11-12,32-241,PIT,Home,GNB,W 23-19,K,BoswCh00
,Harrison Butker,11.0,Sun,3,3,2023-09-24,28-072,KAN,Home,CHI,W 41-10,K,ButkHa00
,Harrison Butker,11.0,Sun,4,4,2023-10-01,28-079,KAN,Away,NYJ,W 23-20,K,ButkHa00
,Harrison Butker,11.0,Sun,8,8,2023-10-29,28-107,KAN,Away,DEN,L 9-24,K,ButkHa00
,Harrison Butker,11.0,Sun,14,15,2023-12-17,28-156,KAN,Away,NWE,W 27-17,K,ButkHa00
