RANK,PLAYER,#,POS,#G,TEAM,TGT,REC,REC%,YDS,Y/REC,TD,OFF,RECV,DROP,FUM,PBLK,PASS,RECV,RT%,PBLK,PB%,SLOT,SLT%,WIDE,WID%,INL,INL%,YAC,YAC/REC,Y/RR,ADOT,LNG,DRP,DRP%,CTT,CTC,CTC%,INT,FUM,MTF,1ST,RTG
312,Eric Tomlinson,# 82,TE,6,OAK,1,1,100.0,1,1.0,0,62.7,48.4,64.7,61.2,50.7,31,18,58.1,13,41.9,2,6.5,0,0.0,25,80.6,1,1.0,0.06,0.0,1,0,0.0,0,0,,0,0,0,0,79.2
312,Geoff Swaim,# 87,TE,6,JAX,16,13,81.3,65,5.0,0,46.5,48.4,80.0,72.3,48.1,116,93,80.2,13,11.2,66,56.9,5,4.3,45,38.8,48,3.7,0.70,2.3,9,0,0.0,0,0,,0,0,0,1,83.6
312,Jarius Wright,# 13,WR,16,CAR,56,28,50.0,296,10.6,0,47.8,48.4,28.3,76.6,66.1,528,509,96.4,1,0.2,425,80.5,103,19.5,0,0.0,89,3.2,0.58,10.8,33,7,20.0,8,2,25.0,5,0,1,16,28.6
315,David Njoku,# 85,TE,4,CLV,10,5,50.0,41,8.2,1,49.8,48.3,29.2,68.0,58.4,67,52,77.6,11,16.4,16,23.9,6,9.0,45,67.2,14,2.8,0.79,6.9,18,2,28.6,6,2,33.3,1,0,1,3,54.6
315,Trey Burton,# 80,TE,8,CHI,23,14,60.9,84,6.0,0,49.2,48.3,49.6,72.7,56.5,202,175,86.6,16,7.9,99,49.0,38,18.8,64,31.7,40,2.9,0.48,5.5,16,2,12.5,6,3,50.0,1,0,0,5,49.9
317,Ben Koyack,# 83,TE,11,JAX,2,1,50.0,9,9.0,0,55.7,48.2,70.5,65.8,78.7,107,62,57.9,37,34.6,16,15.0,9,8.4,80,74.8,3,3.0,0.15,2.5,9,0,0.0,0,0,,0,0,0,0,62.5
317,Nick O'Leary,# 86,TE,12,JAX,17,13,76.5,109,8.4,1,51.6,48.2,63.2,21.4,87.5,193,138,71.5,42,21.8,61,31.6,27,14.0,94,48.7,45,3.5,0.79,5.4,19,1,7.1,2,1,50.0,1,1,0,4,87.6
319,Antony Auclair,# 82,TE,8,TB,3,1,33.3,11,11.0,0,38.0,47.7,64.7,61.2,58.2,65,31,47.7,31,47.7,0,0.0,0,0.0,65,100.0,8,8.0,0.35,1.3,11,0,0.0,2,0,0.0,0,0,0,1,45.1
319,Donte Moncrief,# 19,WR,8,CAR,14,4,28.6,18,4.5,0,45.6,47.7,28.6,67.0,-,98,89,90.8,0,0.0,31,31.6,67,68.4,0,0.0,4,1.0,0.20,12.9,11,2,33.3,5,0,0.0,1,0,0,1,9.8
321,Darrell Daniels,# 81,TE,6,ARZ,3,1,33.3,4,4.0,0,49.1,47.5,28.8,61.2,63.8,11,9,81.8,1,9.1,1,9.1,1,9.1,8,72.7,0,0.0,0.44,7.3,4,1,50.0,3,1,33.3,0,0,0,1,42.4
322,Russell Shepard,# 81,WR,3,NYG,8,3,37.5,25,8.3,0,50.3,47.4,70.5,65.8,-,53,53,100.0,0,0.0,31,58.5,22,41.5,0,0.0,14,4.7,0.47,9.5,12,0,0.0,1,0,0.0,0,0,0,1,46.4
323,Sean Culkin,# 80,TE,4,LAC,2,1,50.0,12,12.0,0,50.7,47.3,28.8,61.2,35.6,56,43,76.8,10,17.9,24,42.9,6,10.7,26,46.4,3,3.0,0.28,7.5,12,1,50.0,0,0,,0,0,0,1,68.8
324,Travis Benjamin,# 12,WR,5,LAC,16,6,37.5,30,5.0,0,46.4,47.2,27.9,68.8,-,146,135,92.5,0,0.0,48,32.9,98,67.1,0,0.0,18,3.0,0.22,13.3,13,3,33.3,4,1,25.0,0,0,2,3,45.8
325,Xavier Grimble,# 85,TE,3,PIT,3,1,33.3,3,3.0,0,43.8,46.5,28.8,61.2,75.6,33,26,78.8,5,15.2,4,12.1,2,6.1,24,72.7,3,3.0,0.12,3.0,3,1,50.0,1,0,0.0,0,0,0,0,42.4
326,Tyler Kroft,# 81,TE,12,BUF,15,6,40.0,71,11.8,1,52.0,46.3,29.7,68.8,66.2,165,116,70.3,44,26.7,34,20.6,13,7.9,117,70.9,28,4.7,0.61,8.6,20,1,14.3,3,1,33.3,0,0,0,5,77.4
327,Tyrone Swoopes,# 46,TE,5,SEA,1,1,100.0,5,5.0,0,42.3,45.8,64.7,61.2,63.3,38,25,65.8,12,31.6,4,10.5,5,13.2,27,71.1,7,7.0,0.20,-2.0,5,0,0.0,0,0,,0,0,1,0,87.5
327,De'Anthony Thomas,# 16,WR,5,BLT,2,1,50.0,6,6.0,0,48.1,45.8,28.8,56.0,-,16,13,81.3,0,0.0,11,68.8,4,25.0,0,0.0,3,3.0,0.46,-1.0,6,1,50.0,0,0,,0,0,0,0,56.3
329,Jordan Thomas,# 83,TE,7,HST,3,2,66.7,15,7.5,0,43.8,44.7,29.9,64.0,25.1,58,46,79.3,9,15.5,14,24.1,10,17.2,31,53.4,12,6.0,0.33,4.3,8,0,0.0,0,0,,0,0,0,0,78.5
330,Darrius Shepherd,# 10,WR,4,GB,2,1,50.0,1,1.0,0,44.5,44.6,28.8,28.1,-,39,36,92.3,0,0.0,36,92.3,2,5.1,1,2.6,4,4.0,0.03,4.0,1,1,50.0,0,0,,1,0,0,0,16.7
330,Vance McDonald,# 89,TE,14,PIT,52,38,73.1,273,7.2,3,45.3,44.6,57.7,29.8,65.7,453,394,87.0,26,5.7,32,7.1,32,7.1,385,85.0,178,4.7,0.69,4.8,22,4,9.5,11,5,45.5,2,1,5,12,88.1
332,Stanley Morgan,# 17,WR,9,CIN,10,3,30.0,18,6.0,0,45.2,44.1,36.2,65.8,72.5,71,69,97.2,2,2.8,25,35.2,43,60.6,3,4.2,12,4.0,0.26,6.7,9,1,25.0,4,0,0.0,0,0,0,0,39.6
333,Andre Patton,# 16,WR,12,LAC,15,6,40.0,56,9.3,0,45.7,43.6,29.7,68.8,65.9,334,303,90.7,1,0.3,137,41.0,196,58.7,1,0.3,28,4.7,0.18,17.0,15,2,25.0,5,1,20.0,1,0,1,4,23.2
334,Johnny Holton,# 80,WR,15,PIT,13,3,23.1,21,7.0,0,47.4,43.3,28.1,71.6,-,107,96,89.7,0,0.0,26,24.3,80,74.8,1,0.9,10,3.3,0.22,26.9,18,2,40.0,3,0,0.0,1,0,0,1,7.5
335,Durham Smythe,# 81,TE,16,MIA,14,7,50.0,65,9.3,0,52.7,42.9,52.1,73.4,66.7,255,153,60.0,93,36.5,58,22.7,25,9.8,166,65.1,15,2.1,0.42,9.1,24,1,12.5,1,0,0.0,1,0,0,2,33.3
336,Blake Bell,# 81,TE,18,KC,16,11,68.8,91,8.3,1,50.3,42.6,29.9,71.5,67.6,261,163,62.5,90,34.5,10,3.8,36,13.8,213,81.6,25,2.3,0.56,6.3,30,3,21.4,3,1,33.3,0,0,1,4,103.9
337,Josh Oliver,# 89,TE,4,JAX,6,3,50.0,15,5.0,0,42.9,41.4,36.2,65.8,-,86,84,97.7,0,0.0,36,41.9,12,14.0,38,44.2,6,2.0,0.18,6.7,6,1,25.0,1,0,0.0,1,0,0,0,16.7
338,Johnny Mundt,# 82,TE,11,LA,7,4,57.1,26,6.5,0,63.8,41.0,28.7,67.0,77.1,87,40,46.0,44,50.6,14,16.1,12,13.8,56,64.4,11,2.8,0.65,4.0,9,1,20.0,0,0,,0,0,0,1,65.2
339,Travis Fulgham,# 14,WR,3,DET,3,0,0.0,0,,0,49.0,40.7,25.6,-,70.6,39,34,87.2,2,5.1,10,25.6,27,69.2,2,5.1,0,,0.00,20.3,0,2,100.0,2,0,0.0,0,0,0,0,39.6
340,Tanner Hudson,# 88,TE,8,TB,5,2,40.0,26,13.0,0,44.4,40.3,27.3,64.0,74.6,73,64,87.7,4,5.5,24,32.9,14,19.2,33,45.2,2,1.0,0.41,12.4,14,2,50.0,3,0,0.0,0,0,1,1,57.1
341,Luke Stocker,# 80,TE,15,ATL,14,8,57.1,53,6.6,0,63.0,35.0,54.5,18.5,59.0,198,106,53.5,85,42.9,7,3.5,7,3.5,183,92.4,35,4.4,0.50,4.6,18,1,11.1,2,1,50.0,2,1,0,2,25.9
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
