RANK,PLAYER,#,POS,#G,TEAM,TGT,REC,REC%,YDS,Y/REC,TD,OFF,RECV,DROP,FUM,PBLK,PASS,RECV,RT%,PBLK,PB%,SLOT,SLT%,WIDE,WID%,INL,INL%,YAC,YAC/REC,Y/RR,ADOT,LNG,DRP,DRP%,CTT,CTC,CTC%,INT,FUM,MTF,1ST,RTG
312,Jason Moore,# 11,WR,6,LAC,2,1,50.0,5,5.0,0,50.1,50.3,64.7,61.2,-,38,35,92.1,0,0.0,6,15.8,31,81.6,1,2.6,0,0.0,0.14,13.0,5,0,0.0,1,0,0.0,0,0,0,0,56.3
313,Kyle Rudolph,# 08,TE,9,TB,5,3,60.0,28,9.3,1,40.0,49.7,36.2,65.8,67.6,43,41,95.3,1,2.3,5,11.6,3,7.0,35,81.4,3,1.0,0.68,10.6,12,1,25.0,0,0,,0,0,0,2,115.0
314,Maxx Williams,# 87,TE,11,ARZ,3,3,100.0,18,6.0,0,56.6,49.6,70.5,65.8,56.6,71,44,62.0,25,35.2,7,9.9,1,1.4,56,78.9,6,2.0,0.41,4.0,7,0,0.0,2,2,100.0,0,0,0,0,91.7
314,Tim Jones,# 15,WR,15,JAX,4,3,75.0,30,10.0,0,50.8,49.6,36.8,65.8,-,66,61,92.4,0,0.0,15,22.7,50,75.8,1,1.5,22,7.3,0.49,1.3,20,1,25.0,0,0,,0,0,2,1,95.8
316,Keelan Cole Sr.,# 84,WR,14,LV,22,10,45.5,141,14.1,1,47.9,49.5,41.1,82.6,70.0,260,243,93.5,2,0.8,165,63.5,95,36.5,0,0.0,22,2.2,0.58,17.3,30,2,16.7,5,1,20.0,0,0,1,8,81.8
317,Deonte Harty,# 11,WR,4,NO,2,2,100.0,13,6.5,0,47.9,49.3,68.3,26.0,-,16,16,100.0,0,0.0,6,37.5,10,62.5,0,0.0,8,4.0,0.81,2.5,9,0,0.0,0,0,,0,0,0,0,93.8
318,Eric Saubert,# 82,TE,17,DEN,23,15,65.2,148,9.9,1,50.4,49.0,51.2,74.3,55.1,220,189,85.9,17,7.7,87,39.5,15,6.8,118,53.6,76,5.1,0.78,7.9,25,2,11.8,3,1,33.3,1,0,3,6,79.6
319,Braylon Sanders,# 86,WR,3,MIA,3,2,66.7,17,8.5,0,50.6,48.6,68.3,13.3,-,19,19,100.0,0,0.0,5,26.3,14,73.7,0,0.0,4,2.0,0.89,13.3,13,0,0.0,0,0,,0,1,0,0,81.3
320,Geoff Swaim,# 87,TE,17,TEN,16,12,75.0,58,4.8,1,58.5,48.5,45.7,71.9,58.2,192,113,58.9,75,39.1,21,10.9,6,3.1,161,83.9,46,3.8,0.51,2.1,13,2,14.3,2,1,50.0,0,0,0,4,100.5
321,Montrell Washington,# 12,WR,14,DEN,10,4,40.0,2,0.5,0,56.6,48.4,42.1,36.4,-,55,52,94.5,0,0.0,36,65.5,16,29.1,0,0.0,14,3.5,0.04,18.6,4,1,20.0,3,0,0.0,0,0,1,0,47.9
322,Nsimba Webster,# 83,WR,1,CHI,3,2,66.7,14,7.0,0,46.6,48.2,68.3,13.3,-,7,7,100.0,0,0.0,0,0.0,7,100.0,0,0.0,5,2.5,2.00,7.0,8,0,0.0,1,0,0.0,0,1,0,1,77.1
323,Mason Schreck,# 86,TE,3,HST,2,2,100.0,6,3.0,0,53.6,48.0,68.3,64.0,66.0,32,23,71.9,8,25.0,1,3.1,2,6.3,29,90.6,-1,-0.5,0.26,3.5,6,0,0.0,1,1,100.0,0,0,0,0,79.2
323,Zach Gentry,# 81,TE,17,PIT,23,19,82.6,132,6.9,0,47.5,48.0,69.6,74.1,53.6,256,185,72.3,60,23.4,19,7.4,3,1.2,234,91.4,101,5.3,0.71,3.0,32,1,5.0,3,1,33.3,0,0,0,6,90.6
323,Mo Alie-Cox,# 81,TE,17,IND,27,19,70.4,189,9.9,3,48.2,48.0,69.6,23.9,65.7,322,276,85.7,37,11.5,107,33.2,32,9.9,181,56.2,100,5.3,0.68,6.0,34,1,5.0,4,3,75.0,0,1,4,9,126.9
326,John Bates,# 87,TE,16,WAS,20,14,70.0,108,7.7,1,57.0,47.7,65.6,22.4,52.4,211,128,60.7,72,34.1,72,34.1,8,3.8,117,55.5,53,3.8,0.84,6.3,20,1,6.7,1,0,0.0,0,1,0,4,99.6
327,Keith Kirkwood,# 18,WR,5,NO,4,2,50.0,18,9.0,0,54.5,47.4,29.9,64.0,-,73,70,95.9,0,0.0,47,64.4,25,34.2,1,1.4,3,1.5,0.26,13.8,14,1,33.3,2,1,50.0,0,0,0,1,62.5
327,Lance McCutcheon,# 82,WR,8,LA,4,0,0.0,0,,0,47.8,47.4,-,-,-,31,29,93.5,0,0.0,6,19.4,25,80.6,0,0.0,0,,0.00,14.3,0,0,,2,0,0.0,0,0,0,0,39.6
327,Mike Thomas,# 80,WR,10,CIN,9,2,22.2,38,19.0,0,49.2,47.4,28.0,65.8,-,127,116,91.3,0,0.0,19,15.0,108,85.0,0,0.0,24,12.0,0.33,14.8,33,2,50.0,2,0,0.0,1,0,0,1,5.1
327,Quintin Morris,# 85,TE,16,BUF,11,10,90.9,102,10.2,1,45.5,47.4,78.0,19.8,52.9,192,168,87.5,14,7.3,71,37.0,38,19.8,72,37.5,53,5.3,0.61,7.4,26,0,0.0,1,1,100.0,0,1,0,7,135.6
331,Anthony Schwartz,# 10,WR,10,CLV,10,4,40.0,51,12.8,0,50.8,47.3,28.6,18.9,-,66,62,93.9,0,0.0,30,45.5,36,54.5,0,0.0,30,7.5,0.82,14.6,19,2,33.3,2,0,0.0,0,1,0,2,56.7
332,Cole Turner,# 85,TE,9,WAS,7,2,28.6,23,11.5,0,52.9,47.1,68.3,64.0,64.4,97,72,74.2,19,19.6,54,55.7,14,14.4,26,26.8,6,3.0,0.32,9.1,18,0,0.0,3,1,33.3,0,0,0,1,40.8
333,Richard Rodgers,# 82,TE,10,LAC,2,1,50.0,4,4.0,0,44.8,46.7,64.7,61.2,82.3,44,26,59.1,18,40.9,2,4.5,6,13.6,35,79.5,3,3.0,0.15,4.5,4,0,0.0,0,0,,0,0,1,0,56.3
334,Tommy Tremble,# 82,TE,17,CAR,31,19,61.3,174,9.2,3,49.5,45.8,56.9,24.4,81.0,274,246,89.8,10,3.6,45,16.4,16,5.8,209,76.3,68,3.6,0.71,8.6,29,2,9.5,3,1,33.3,1,0,2,9,95.4
335,Jack Stoll,# 89,TE,20,PHI,16,12,75.0,128,10.7,0,49.7,45.3,80.0,73.1,55.6,286,232,81.1,41,14.3,70,24.5,19,6.6,191,66.8,50,4.2,0.55,7.6,26,0,0.0,3,3,100.0,0,0,0,5,97.9
336,Keke Coutee,# 15,WR,2,IND,1,1,100.0,20,20.0,0,37.5,43.9,64.7,30.0,-,2,2,100.0,0,0.0,2,100.0,0,0.0,0,0.0,10,10.0,10.00,10.0,20,0,0.0,0,0,,0,1,0,0,118.8
337,Ihmir Smith-Marsette,# 82,WR,5,KC,3,1,33.3,15,15.0,0,44.0,42.1,28.8,14.4,70.2,36,32,88.9,1,2.8,10,27.8,25,69.4,1,2.8,5,5.0,0.47,8.7,15,1,50.0,0,0,,0,1,1,0,50.7
338,DJ Turner,# 19,WR,6,LV,1,0,0.0,0,,0,41.8,42.0,27.9,75.0,-,8,8,100.0,0,0.0,4,50.0,4,50.0,0,0.0,0,,0.00,-3.0,0,1,100.0,0,0,,0,0,0,0,39.6
339,Devin Asiasi,# 86,TE,9,CIN,4,2,50.0,5,2.5,0,45.9,41.8,68.3,66.8,58.6,61,41,67.2,16,26.2,3,4.9,3,4.9,54,88.5,0,0.0,0.12,13.8,6,0,0.0,0,0,,0,0,0,0,56.3
340,Chris Manhertz,# 84,TE,19,JAX,8,6,75.0,42,7.0,0,56.4,38.9,49.2,70.1,80.5,159,92,57.9,61,38.4,2,1.3,2,1.3,149,93.7,35,5.8,0.46,2.6,21,1,14.3,0,0,,0,0,0,2,86.5
341,Charlie Woerner,# 89,TE,13,SF,2,0,0.0,0,,0,44.1,37.2,27.9,-,68.6,56,36,64.3,17,30.4,12,21.4,6,10.7,38,67.9,0,,0.00,21.5,0,1,100.0,0,0,,0,0,0,0,39.6
342,Jeremy Ruckert,# 89,TE,3,NYJ,2,1,50.0,8,8.0,0,56.1,37.1,28.8,61.2,78.5,18,14,77.8,3,16.7,2,11.1,1,5.6,13,72.2,2,2.0,0.57,4.0,8,1,50.0,0,0,,0,0,0,0,60.4
343,Tre' McKitty,# 88,TE,18,LAC,17,12,70.6,88,7.3,0,32.2,36.8,45.7,20.9,48.7,302,222,73.5,71,23.5,78,25.8,21,7.0,199,65.9,55,4.6,0.40,4.8,12,2,14.3,1,0,0.0,0,1,0,0,82.5
344,Stephen Anderson,# 89,TE,14,ARZ,7,3,42.9,9,3.0,0,33.9,30.0,26.5,65.8,19.6,63,48,76.2,11,17.5,12,19.0,4,6.3,40,63.5,6,2.0,0.19,5.6,6,3,50.0,2,1,50.0,0,0,0,0,50.3
345,Tanner Conner,# 80,TE,6,MIA,2,0,0.0,0,,0,30.9,29.3,25.5,-,-,14,11,78.6,0,0.0,1,7.1,6,42.9,7,50.0,0,,0.00,6.5,0,2,100.0,0,0,,0,0,0,0,39.6
346,Noah Togiai,# 83,TE,1,PHI,1,0,0.0,0,,0,26.7,28.1,27.9,-,20.4,4,2,50.0,2,50.0,0,0.0,0,0.0,4,100.0,0,,0.00,3.0,0,1,100.0,0,0,,0,0,0,0,39.6
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
